###########India Title Localization###########
WESTERN_GOVERNOR_MALE;Protector General;Général-Protecteur;Generalprotektor;;Protector general;;;;;;;;;x
xia_china;Pallava;Chine Xia;Xia;;Xia;;;;;;;;;x
qing_china;Kadamba;Chine Qing;Qing;;Qing;;;;;;;;;x
dai_china;Chola;Chine Dai;Dai;;Dai;;;;;;;;;x
cheng_china;Chalukya;Chine Cheng;Cheng;;Cheng;;;;;;;;;x
liang_china;Rashtrakuta;Chine Liang;Liang;;Liang;;;;;;;;;x
song_china;Pala;Chine Song;Song;;Song;;;;;;;;;x
ming_china;Vijayanagara;Chine Ming;Ming;;Ming;;;;;;;;;x
china_china;India;Chine;India;;India;;;;;;;;;x
china_china_full;Indian Empire;Empire chinois;Chinesisches Kaiserreich;;Imperio chino;;;;;;;;;x

OFFMAP_VIEW_BUTTON_INSTANT;$OFFMAP|Y$\nOpen interaction with §Y$OFFMAP_SHORT$ India!.;$OFFMAP|Y$\nOuvrir l'écran d'interaction avec la §Y$OFFMAP_SHORT$§!.;$OFFMAP|Y$\nInteraktion mit §Y$OFFMAP_SHORT$-China§! öffnen.;;$OFFMAP|Y$\n¡Interacción abierta con §Y$OFFMAP_SHORT$ China§!.;;;;;;;;;x

#Rules
RULE_INDIAN_INVASIONS;§BJade Dragon:§! Indian Invasions;Invasions chinoises (§BJade Dragon§! - Dragon de Jade);§BJade Dragon:§! Chinesische Invasion;;§BJade Dragon:§! Invasiones chinas;;;;;;;;;x
RULE_INDIAN_INVASIONS_ALL_DESC;India will launch both Tributary wars and Major Invasions. Indian Adventurers can spawn.;La Chine déclarera des guerres tributaires et des invasions majeures. Les aventuriers chinois peuvent advenir.;India wird sowohl Tributkriege als auch große Invasionen beginnen. Chinesische Abenteurer können auftauchen.;;India iniciará guerras tributarias y grandes invasiones. Pueden aparecer aventureros chinos;;;;;;;;;x
RULE_OPTION_ADVENTURERS_ONLY;Only Adventurers;Seulement les aventuriers;Nur Abenteurer;;Solo aventureros;;;;;;;;;x
RULE_ADVENTURERS_ONLY_DESC;India can NOT launch Tributary wars or Major Invasions. Indian Adventurers can spawn.;La Chine ne peut déclarer ni des guerres tributaires ni des invasions majeures. Les aventuriers chinois peuvent advenir.;India wird KEINE Tributkriege und KEINE großen Invasionen beginnen. Chinesische Abenteurer können auftauchen.;;India NO puede iniciar guerras tributarias o grandes invasiones. Pueden aparecer aventureros chinos;;;;;;;;;x
RULE_OPTION_NO_MAJOR_INVASIONS;No Major Invasions;Pas d'invasions majeures;Keine großen Invasionen;;Sin grandes invasiones;;;;;;;;;x
RULE_NO_MAJOR_INVASIONS_DESC;India will launch Tributary wars but will NOT launch Major Invasions. Indian Adventurers can spawn.;La Chine déclarera des guerres tributaires mais pas d'invasions majeures. Les aventuriers chinois peuvent advenir.;India wird Tributkriege beginnen, aber KEINE großen Invasionen. Chinesische Abenteurer können auftauchen.;;India iniciará guerras tributarias, pero NO grandes invasiones. Pueden aparecer aventureros chinos;;;;;;;;;x
RULE_INDIAN_INVASIONS_NONE_DESC;India will NOT launch Tributary wars or Major Invasions. Indian Adventurers can NOT spawn.;La Chine ne déclarera pas de guerres tributaires ni d'invasions majeures. Les aventuriers chinois ne peuvent pas advenir.;India wird KEINE Tributkriege und KEINE großen Invasionen beginnen. Chinesische Abenteurer können NICHT auftauchen.;;India NO iniciará guerras tributarias n grandes invasiones. NO pueden aparecer aventureros chinos;;;;;;;;;x
RULE_INDIAN_INTERACTIONS;§BJade Dragon:§! Indian Interactions;Interactions chinoises (§BJade Dragon§! - Dragon de Jade);§BJade Dragon:§! Chinesische Interaktion;;§BJade Dragon:§! Interacciones chinas;;;;;;;;;x
RULE_OPTION_WITHIN_RANGE;Within Range;À portée;In Reichweite;;Dentro del alcance;;;;;;;;;x
RULE_WITHIN_RANGE_DESC;Only characters within India's Diplomatic Range can use Favor Actions.;Seuls les personnages à portée diplomatique de la Chine peuvent utiliser les actions de Grâce.;Nur Charaktere in diplomatischer Reichweite zu India können Gunst-Aktionen benutzen;;Solo personajes dentro del alcance diplomático de India pueden usar acciones de gracia;;;;;;;;;x
RULE_OPTION_ANYONE;Anyone;Quiconque;Jeder;;Cualquiera;;;;;;;;;x
RULE_ANYONE_DESC;Any character in the world can use Favor Actions.;Tout personnage du monde peut utiliser les actions de Grâce.;Jeder Charakter auf der Welt kann Gunst-Aktionen benutzen;;Cualquier personaje del mundo puede usar acciones de gracia;;;;;;;;;x
peace_deal_with_china;Peace Deal With India;Accord de paix avec la India;Friedensvertrag mit India;;Acuerdo de paz con India;;;;;;;;;x
peace_deal_with_china_desc;The Indian Empire will not attack this ruler while the peace deal is active.;L'Empire chinois n'attaquera pas ce seigneur tant que l'accord de paix est valable.;Das Chinesische Reich wird diesen Herrscher für die Zeit des Friedensvertrages nicht angreifen.;;El imperio chino no atacará a este gobernante mientras el acuerdo de paz esté activo.;;;;;;;;;x

#Tooltip and Effects
china_stable_desc;The [Root.GetName] is experiencing a period of internal stability, and trade with the West is profitable. Without any large-scale disasters or powerful enemies prosperity is able to spread, and the military might of India stands ready to defend both its own wealth and its loyal tributaries.;L'[Root.GetName] connaît une période de stabilité interne et le commerce avec l'Orient est rentable. Sans catastrophes ni ennemis puissants, la prospérité peut se propager, et les forces militaires de la Chine peuvent défendre à la fois ses propres richesses et ses tributaires loyaux.;[Root.GetName] erlebt eine Zeit der inneren Stabilität und so ist der Handel mit dem Osten rentabel. Ohne großflächige Katastrophe oder mächtige Feinde kann sich der Wohlstand ausbreiten und die militärische Macht Chinas steht bereit, um sowohl den eigenen Reichtum als auch den seiner loyalen Tributstaaten zu verteidigen.;;El [Root.GetName] experimenta un periodo de estabilidad interna y el comercio con Oriente es rentable. Sin grandes desastres ni enemigos poderosos, la prosperidad se extienda y el poder militar de China está listo para defender tanto sus propias riquezas como las de sus fieles tributarios.;;;;;;;;;x
china_unrest_desc;Civil unrest runs rampant in the [Root.GetName], and it has thrown the trade routes with the West into disarray. India's armies are occupied internally in an attempt to keep the peace, and unless the unrest is quelled soon a full-blown civil war may well erupt at any moment.;L'agitation civile gronde dans l'[Root.GetName], et les routes commerciales avec l'Orient sont dans la confusion. Les armées de la Chine sont occupées à l'intérieur des frontières pour tenter de préserver la paix et, à moins que les troubles ne soient réprimés, une guerre civile peut très bien éclater à tout moment.;Zivile Unruhen grassieren im [Root.GetName], was die Handelswege mit dem Osten in Unordnung versetzt. Chinas Armeen sind im eigenen Land damit beschäftigt, den Frieden zu halten, und wenn die Unruhen nicht bald niedergeschlagen werden, kann jeden Augenblick ein vollkommener Bürgerkrieg ausbrechen.;;Los disturbios civiles son generalizados en el [Root.GetName] y las rutas comerciales con Oriente se han sumido en el caos. Los ejércitos chinos están ocupados internamente intentando mantener la paz y a menos que los disturbios se sofoquen rápidamente, puede estallar una guerra civil en cualquier momento.;;;;;;;;;x
china_civil_war_desc;Civil war has erupted in the [Root.GetName], and trade with the West suffers as a result. The Empire's armies are arrayed against one another, and the ruling dynasty itself is threatened. Intrepid generals may well seek their fortune in the East, beyond India's borders.;La guerre civile a éclaté dans l'[Root.GetName], et le commerce avec l'Orient souffre en conséquence. Les armées de l'Empire sont opposées les unes aux autres, et la dynastie dominante est elle-même menacée. Les généraux intrépides pourraient bien franchir les frontières de la Chine pour chercher la fortune en Occident.;Im [Root.GetName] ist ein Bürgerkrieg ausgebrochen und der Handel mit dem Osten leidet als Folge dessen. Die Armeen des Reiches stehen sich gegenüber und die herrschende Dynastie selbst ist bedroht. Furchtlose Generäle könnten auch einfach ihr Glück im Westen, jenseits von Chinas Grenzen suchen.;;La guerra civil ha estallado en el [Root.GetName] y como resultado, el comercio con Oriente sufre. Los ejércitos del imperio se enfrentan entre sí, y la dinastía gobernante se ve amenazada. Generales intrépidos pueden buscar su fortuna en el Oeste, más allá de las fronteras chinas.;;;;;;;;;x
china_plague_desc;A terrible disease wracks the [Root.GetName], leaving thousands lying dead in its wake. Trade has ground to a halt as the Indian economy has been forced to its knees, and even the Empire's armies have been decimated to but a shadow of their former glory.;Une maladie terrible fait rage dans l'[Root.GetName], laissant des milliers de personnes mortes dans son sillage. Le commerce a cessé, car l'économie chinoise a été mise à genoux, et même les armées de l'Empire ont été décimées et ne sont plus que l'ombre de leur gloire d'antan.;Eine schreckliche Krankheit wütet im [Root.GetName], die tausende Tote fordert. Der Handel ist zum Stillstand gekommen, als die chinesische Wirtschaft in die Knie gezwungen wurde, und selbst die Armee des Reiches ist nur ein Schatten ihres früheren Ruhmes.;;Una horrible enfermedad golpea el [Root.GetName], dejando miles de muertos a su paso. El comercio se ha detenido y la economía china se encuentra al borde del desastre. E incluso los ejércitos del imperio se han visto diezmados a una sombra de su antigua gloria.;;;;;;;;;x
china_golden_age_desc;The [Root.GetName] has reached untold power and wealth. As India flourishes, the trade routes with the East bring not only valuable goods in previously unheard-of quantities, but also rich and abundant examples of Indian culture. An Emperor of India in this Golden Age may well rightfully consider [Root.Ruler.GetHerselfHimself] the [Root.Ruler.GetMasterMistress] of the known world.;L'[Root.GetName] a atteint une puissance et une richesse incalculables. Au fur et à mesure que la Chine prospère, les routes commerciales avec l'Orient apportent non seulement des biens précieux dans des quantités sans précédent, mais aussi de nombreux exemples de la culture chinoise. Un empereur de Chine dans cet âge d'or pourrait bien se considérer comme [Root.Ruler.GetLeLa] [Root.Ruler.GetMasterMistress] du monde connu.;Das [Root.GetName] hat unermessliche Macht und Reichtum erreicht. Während China blüht, bringen die Handelswege mit dem Osten nicht nur wertvolle Güter in undenklichen Mengen, sondern auch reichhaltige und üppige Beispiele chinesischer Kultur. Ein Kaiser eines solch goldenen Zeitalters kann mit Recht als [Root.Ruler.GetMasterMistress] der bekannten Welt betrachtet werden.;;El [Root.GetName] ha alcanzado poder y riqueza nunca visto. Con el florecimiento de China, las rutas comerciales con Oriente no solo traen bienes valiosos en cantidades nunca vistas, sino también ejemplos ricos y abundantes de la cultura china. Por lo tanto, quien gobierne el Imperio de China en esta Edad de Oro se puede considerar [Root.Ruler.GetMasterMistress] del mundo conocido.;;;;;;;;;x

china_stable_effect_desc;§Y*§! The value of the Silk Road is unaffected\n§Y*§! Imperial Tributaries can raise Indian Regiments to help them in wars;§Y*§! La valeur de la Route de la Soie n'est pas affectée\n§Y*§! Les tributaires impériaux peuvent lever des régiments chinois pour les aider dans les guerres;§Y*§! Der Wert der Seidenstraße bleibt unberührt\n§Y*§! Kaiserliche Tributstaaten können chinesische Regimenter ausheben, die ihnen in Kriegen helfen;;§Y*§! El valor de la Ruta de la Seda no está afectado\n§Y*§! Los tributarios imperiales pueden reclutar regimientos chinos para sus guerras;;;;;;;;;x
china_unrest_effect_desc;§Y*§! The value of the Silk Road is reduced by §R25%§!\n§Y*§! Imperial Tributaries can §RNOT§! raise Indian Regiments to help them in wars\n§Y*§! This Status might result in a §RCivil War§!;§Y*§! La valeur de la Route de la Soie est réduite de §R25%§!\n§Y*§! Les tributaires impériaux ne peuvent pas lever des régiments chinois pour les aider dans les guerres\n§Y*§! Ce statut pourrait finir en §Rguerre civile§!;§Y*§! Der Wert der Seidenstraße ist um §R25%§! reduziert\n§Y*§! Kaiserliche Tributstaaten können §RKEINE§! chinesische Regimenter ausheben, die ihnen in Kriegen helfen\n§Y*§! Dieser Status könnte in einem §RBürgerkrieg§! enden;;§Y*§! El valor de la Ruta de la Seda se reduce en un §R25%§!\n§Y*§! Los tributarios imperiales pueden reclutar regimientos chinos para sus guerras\n§Y*§! Este estatus puede provocar una §RGuerra civil§!;;;;;;;;;x
china_civil_war_effect_desc;§Y*§! The value of the Silk Road is reduced by §R50%§!\n§Y*§! Imperial Tributaries can §RNOT§! raise Indian Regiments\n§Y*§! Imperial Tributaries can Break Free without opposition from India\n§Y*§! Might end with India getting a §RNew Dynasty§!, resetting all §YGrace§!;§Y*§! La valeur de la Route de la Soie est réduite de §R50%§!\n§Y*§! Les tributaires impériaux ne peuvent pas lever des régiments chinois pour les aider dans les guerres\n§Y*§! Les tributaires impériaux peuvent se libérer sans opposition de la part de la Chine\n§Y*§! Pourrait aboutir à une §Rnouvelle dynastie§! en Chine, effaçant toute Grâce;§Y*§! Der Wert der Seidenstraße ist um §R50%§! reduziert\n§Y*§! Kaiserliche Tributstaaten können §RKEINE§! chinesische Regimenter ausheben, die ihnen in Kriegen helfen\n§Y*§! Kaiserliche Tributstaaten können ohne Einwirken von China ihre Unabhängigkeit erlangen\n§Y*§! Kann mit einer §RNeuen Dynastie§! in China enden, was jegliche §YGunst§! zurücksetzt;;§Y*§! El valor de la Ruta de la Seda se reduce en un §R50%§!\n§Y*§! Los tributarios imperiales pueden reclutar regimientos chinos para sus guerras\n§Y*§! Los tributarios imperiales pueden liberarse sin oposición china\n§Y*§! Puede provocar que China tenga una §RNueva dinastía§!, rese teando todas las §Ygracias§!;;;;;;;;;x
china_mongol_invasion_effect_desc;§Y*§! The value of the Silk Road is reduced by §R50%§!\n§Y*§! Imperial Tributaries can §RNOT§! raise Indian Regiments\n§Y*§! Indian refugees might appear in your court\n§Y*§! Might end with India getting a §RNew Dynasty§!, resetting all §YGrace§!;§Y*§! La valeur de la Route de la Soie est réduite de §R50%§!\n§Y*§! Les tributaires impériaux ne peuvent pas lever des régiments chinois pour les aider dans les guerres\n§Y*§! Des réfugiés chinois pourraient venir à votre Cour\n§Y*§! Pourrait aboutir à une §Rnouvelle dynastie§! en Chine, effaçant toute Grâce;§Y*§! Der Wert der Seidenstraße ist um §R50%§! reduziert\n§Y*§! Kaiserliche Tributstaaten können §RKEINE§! chinesische Regimenter ausheben, die ihnen in Kriegen helfen\n§Y*§! Chinesische Flüchtlinge können an Eurem Hof eintreffen\n§Y*§! Kann mit einer §RNeuen Dynastie§! in China enden, was jegliche §YGunst§! zurücksetzt;;§Y*§! El valor de la Ruta de la Seda se reduce en un §R50%§!\n§Y*§! Los tributarios imperiales NO pueden reclutar regimientos chinos para sus guerras\n§Y*§! Pueden aparecer refugiados chinos en tu corte\n§Y*§! Puede provocar que China tenga una §RNueva dinastía§!, reseteando todas las §Ygracias§!;;;;;;;;;x
china_jurchen_invasion_effect_desc;§Y*§! The value of the Silk Road is reduced by §R50%§!\n§Y*§! Imperial Tributaries can §RNOT§! raise Indian Regiments\n§Y*§! Indian refugees might appear in your court\n§Y*§! Might end with India getting a §RNew Dynasty§!, resetting all §YGrace§!;§Y*§! La valeur de la Route de la Soie est réduite de §R50%§!\n§Y*§! Les tributaires impériaux ne peuvent pas lever des régiments chinois pour les aider dans les guerres\n§Y*§! Des réfugiés chinois pourraient venir à votre Cour\n§Y*§! Pourrait aboutir à une §Rnouvelle dynastie§! en Chine, effaçant toute Grâce;§Y*§! Der Wert der Seidenstraße ist um §R50%§! reduziert\n§Y*§! Kaiserliche Tributstaaten können §RKEINE§! chinesische Regimenter ausheben, die ihnen in Kriegen helfen\n§Y*§! Chinesische Flüchtlinge können an Eurem Hof eintreffen\n§Y*§! Kann mit einer §RNeuen Dynastie§! in China enden, was jegliche §YGunst§! zurücksetzt;;§Y*§! El valor de la Ruta de la Seda se reduce en un §R50%§!\n§Y*§! Los tributarios imperiales NO pueden reclutar regimientos chinos para sus guerras\n§Y*§! Puede provocar que China tenga una §RNueva dinastía§!, reseteando todas las §Ygracias§!;;;;;;;;;x
china_famine_effect_desc;§Y*§! The value of the Silk Road is reduced by §R75%§!\n§Y*§! Imperial Tributaries can §RNOT§! raise Indian Regiments;§Y*§! La valeur de la Route de la Soie est réduite de §R75%§!\n§Y*§! Les tributaires impériaux ne peuvent pas lever des régiments chinois pour les aider dans les guerres;§Y*§! Der Wert der Seidenstraße ist um §R75%§! reduziert\n§Y*§! Kaiserliche Tributstaaten können §RKEINE§! chinesische Regimenter ausheben;;§Y*§! El valor de la Ruta de la Seda se reduce en un §R75%§!\n§Y*§! Los tributarios imperiales NO pueden reclutar regimientos chinos para sus guerras.;;;;;;;;;x
china_plague_effect_desc;§Y*§! The value of the Silk Road is reduced by §R90%§!\n§Y*§! Imperial Tributaries can §RNOT§! raise Indian Regiments;§Y*§! La valeur de la Route de la Soie est réduite de §R90%§!\n§Y*§! Les tributaires impériaux ne peuvent pas lever des régiments chinois pour les aider dans les guerres;§Y*§! Der Wert der Seidenstraße ist um §R90%§! reduziert\n§Y*§! Kaiserliche Tributstaaten können §RKEINE§! chinesische Regimenter ausheben;;§Y*§! El valor de la Ruta de la Seda se reduce en un §R90%§!\n§Y*§! Los tributarios imperiales NO pueden reclutar regimientos chinos para sus guerras.;;;;;;;;;x
china_open_effect_desc;§Y*§! The Silk Road is §YOpen§!;§Y*§! La Route de la Soie est §Gouverte§!;§Y*§! Die Seidenstraße ist §Yoffen§!;;§Y*§! La Ruta de la Seda está §Yabierta§!;;;;;;;;;x
china_isolationist_effect_desc;§Y*§! The Silk Road is §RClosed§!\n§Y*§! China will §YNOT§! declare any wars\n§Y*§! The §YSend Tribute§! and §YRequest Boon§! decisions are §RDisabled§!;§Y*§! La Route de la Soie est §Rfermée§!\n§Y*§! La Chine ne déclarera pas de guerre\n§Y*§! Les décisions §YEnvoyer un tribut§! et §YDemander une faveur§! sont §Rinaccessibles§!;§Y*§! Die Seidenstraße ist §Rgeschlossen§!\n§Y*§! China wird §YKEINE§! Kriege erklären\n§Y*§! Die Entscheidungen für §YTribut senden§! und §YGefallen anfragen§! sind §Rdeaktiviert§!;;§Y*§! La Ruta de la Seda está §Rcerrada§!\n§Y*§! China §YNO§! declarará guerras\n§Y*§! Las decisiones §Yenviar tributo§! Y §Ysolicitar regalo§! están §Rdesactivadas§!;;;;;;;;;x
china_expansionist_effect_desc;§Y*§! The Silk Road is §GOpen§!\n§Y*§! China might stage §YMajor Invasions§!;§Y*§! La Route de la Soie est §Gouverte§!\n§Y*§! La Chine pourrait planifier des §Yinvasions majeures§!;§Y*§! Die Seidenstraße ist §Yoffen§!\n§Y*§! China könnte §YGroße Invasionen§! durchführen;;§Y*§! La Ruta de la Seda está §Yabierta§!\n§Y*§! China puede lanzar §Ygrandes invasiones§!;;;;;;;;;x
china_golden_age_effect_desc;§Y*§! The value of the Silk Road is §GDoubled§!\n§Y*§! The effects of Indian §YStrategists§!, §YScholar-Bureaucrats§! and §YMaster Engineers§! are §GDoubled§!\n§Y*§! The armies of India are significantly stronger;§Y*§! La valeur de la Route de la Soie est §Gdoublée§!\n§Y*§! Les effets des §Ystratèges§!, §Yérudits-bureaucrates§! et §Ymaîtres ingénieurs§! sont §Gdoublés§!\n§Y*§! Les armées de Chine sont nettement plus fortes;§Y*§! Der Wert der Seidenstraße wird §Gverdoppelt§!\n§Y*§! Die Auswirkung von chinesischen §YStrategen§!, §YBeamtengelehrten§! und §YMeisteringenieuren§! ist §Gverdoppelt§!\n§Y*§! Die Armeen Chinas sind deutlich stärker;;§Y*§! Se §Gdobla§! el valor de la Ruta de la Seda\n§Y*§! Se §Gdoblan§! los efectos del §Yestratega§!, §Yburócrata eruditos§! y §Ymaestro ingeniero§! chinos\n§Y*§! Los ejércitos de China son considerablemente más fuertes;;;;;;;;;x

china_open_desc;India is currently open to trade and interested in acquiring friends and tributaries within its sphere of influence.;La Chine est actuellement ouverte au commerce et cherche à se faire des amis et tributaires dans sa sphère d'influence.;China ist derzeit für den Handel offen und interessiert sich dafür, innerhalb seines Einflussbereiches Freunde zu finden und Tributstaaten zu erwerben.;;China está ahora mismo abierta al comercio e interesada en conseguir amigos y tributarios en su esfera de influencia.;;;;;;;;;x

china_isolationist_desc;India has turned inward and is mostly ignoring its primitive neighbors. All actions to gain the Emperor's Grace or request boons are invalid. New Tributary states will likely not be accepted.;La Chine est tournée vers l'intérieur et ignore ses voisins. Toutes les actions pour gagner la Grâce de l'Empereur ou demander des faveurs sont invalides. De nouveaux États tributaires ne seraient probablement pas acceptés.;China hat sich nach innen gewandt und ignoriert weitgehend seine primitiven Nachbarn. Keine der Handlungen, um die Gunst des Kaisers zu erlangen oder um Segen zu bitten, stehen zur Verfügung. Neue Tributstaaten werden wahrscheinlich nicht akzeptiert.;;China se ha vuelto sobre sí misma y sobre todo ignora a sus vecinos primitivos. Todas las acciones para ganar gracia del Emperador o solicitar regalos son inválidas. Es improbable que se acepten nuevos tributarios.;;;;;;;;;x

china_expansionist_desc;The Emperor is showing a rare interest in the rest of the world. India might aggressively seek to gain new Tributary states, or even stage a major invasion to 'pacify the East'.;L'empereur présente un intérêt rare pour le reste du monde. La Chine pourrait chercher énergiquement à gagner de nouveaux États tributaires, ou même lancer une invasion majeure pour « pacifier l'Occident ».;Der Kaiser zeigt ein seltenes Interesse am Rest der Welt. China könnte aggressiv versuchen, neue Tributstaaten zu gewinnen, oder sogar eine große Invasion zur "Beschwichtigung des Westens" einläuten.;;El Emperador muestra un raro interés por el resto del mundo. China puede buscar ganar nuevos tributarios agresivamente o incluso lanzar una gran invasión para 'pacificar Occidente'.;;;;;;;;;x

china_mongol_invasion_desc;The Restless Punjabi Lords of the Western Frontier have siezed on the weaken state of the Empire in a bid of power to put one of their own princes on the Peacock Throne! The Imperial Indian armies are occupied with their desperate defense of the Empire, and the fighting has greatly disrupted trade as well as caused a mass exodus of refugees. Scions of the current dynasty may well flee eastwards if the war goes poorly enough.;Les hordes mongoles du nord affluent en Chine. Les puissantes armées chinoises sont occupées à défendre désespérément l'Empire, et les combats ont considérablement perturbé le commerce et ont provoqué un exode massif de réfugiés. Les descendants de la dynastie actuelle pourraient bien fuir vers l'ouest si la guerre s'aggrave.;Die mongolischen Horden des Nordens dringen tief nach China ein. Die mächtigen chinesischen Armeen sind mit ihrer verzweifelten Verteidigung des Reiches beschäftigt, die Kämpfe haben den Handel stark gestört und der Krieg hat eine Völkerwanderung von Flüchtlingen ausgelöst. Nachkommen der gegenwärtigen Dynastie könnten ebenfalls nach Westen fliehen, wenn der Krieg sich verschlimmert.;;Las hordas mongolas del norte han invadido China desde el norte. Los poderosos ejércitos chinos están ocupados defendiendo desesperadamente el imperio, y la lucha ha trastocado el comercio, así como provocado un éxodo masivo de refugiados. Si la guerra va lo bastante mal, descendientes de la dinastía actual también podrían huir hacia el oeste.;;;;;;;;;x

china_jurchen_invasion_desc;From the unwieldly South of the Empire the Proud Lords of the Telugu have sent a great army aiming to seize the Peacock Throne and all its splendor. The mighty Imperial Indian armies are preoccupied with a desperate defense against the fierce invaders. The war is disrupting trade along the Silk Road and could cause a mass exodus of refugees. Should the Telugu Lords triumph, it is possible that scions of the current Dynasty may flee eastwards with the remnants of their forces.;Une énorme horde de guerriers montés jurchens s'est abattue sur la Chine du nord depuis le nord-est glacial et impitoyable. Les puissantes armées chinoises sont occupées à organiser une défense désespérée contre ces féroces envahisseurs. La guerre perturbe le commerce de la Route de la Soie et peut entraîner un exode massif de réfugiés. Si les Jurchens triomphent, il est possible que les descendants de la dynastie actuelle fuient vers l'ouest avec le reste de leurs forces.;Eine enorme Horde Jurchen-Pferdekrieger ist aus dem kalten und rauen Norden in China eingefallen. Die mächtigen chinesischen Armeen sind mit einer verzweifelten Verteidigung gegen die heftigen Angriffe beschäftigt. Der Krieg stört den Handel entlang der Seidenstraße und könnte zur Massenflucht der Bevölkerung führen. Sollten die Jurchen triumphieren, so ist es möglich, dass sogar Nachkommen der gegenwärtigen Dynastie mit den Resten ihrer Truppen nach Westen fliehen werden.;;Una enorme horda de guerreros montados yurchen ha caído sobre China desde el Norte frío e implacable. Los poderosos ejércitos chinos están dedicados a una defensa desesperada contra los feroces invasores. La guerra está afectando al comercio en la Ruta de la Seda y puede provocar un éxodo masivo de refugiados. Si los yurchen triunfan, es posible que descendientes de la dinastía actual huyan hacia el oeste con los restos de sus fuerzas.;;;;;;;;;x

#Likes and Dislikes

OFFMAP_LIKES_AND_DISLIKES_DESC;§LIndian Emperors have varying interests and tastes. This has a big impact on all actions when trying to gain the Emperor's Grace. The Emperor takes note both of your own qualities (e.g. Culture) and those of your specific offering (e.g. a Concubine)...§!;§LLes empereurs chinois ont des intérêts et des goûts variés, ce qui compte beaucoup lorsqu'il s'agit d'obtenir la Grâce de l'Empereur. L'empereur prend en compte vos propres caractéristiques (par exemple la culture) et celles de votre offre (par exemple une concubine)...§!;§LChinesische Kaiser haben unterschiedliche Interessen und Geschmäcker. Das hat einen großen Einfluss auf alle Handlungen, die man durchführt, um die Gunst des Kaisers zu gewinnen. Der Kaiser nimmt Kenntnis von sowohl Euren eigenen Eigenschaften (z.B. Kultur) als auch denen eines bestimmten Angebots (z.B. Konkubinen)...§!;;Los §Lemperadores chinos tienen diversos gustos e intereses. Esto tiene un gran impacto en todas las acciones cuando se quiere ganar la gracia del emperador. El Emperador se fija tanto en tus cualidades propias (p.ej. cultura) y las de tu ofrenda específica (p.ej. una concubina)…§!;;;;;;;;;x

likes_chinese;Chinese;;;;;;;;;;;;;x
likes_burmese;Burmese;;;;;;;;;;;;;x
likes_tai;Tai;;;;;;;;;;;;;x
likes_austroasiatic;Austroasiatic;;;;;;;;;;;;;x
likes_indonesians;Indonesian;;;;;;;;;;;;;x
likes_andamanese;Andamanese;;;;;;;;;;;;;x
likes_mongols;Mongolian;;;;;;;;;;;;;x
likes_tungisic;Tungusic;;;;;;;;;;;;;x
likes_hmong_mien;Hmong–Mien;;;;;;;;;;;;x
likes_russians;Russian;;;;;;;;;;;;x
