###########Cultures###########
GOD_THE_ARAHANTS;The Arahants;;;;;;;;;;;;;x
GOD_SAKKAMUNI;Sakkamuni;;;;;;;;;;;;;x
GOD_METTEYYA;Metteyya;;;;;;;;;;;;;x
GOD_BODDHISATTVA;Boddhisattva;;;;;;;;;;;;;x
GOD_AVALOKITESHVARA;Avalokiteshvara;;;;;;;;;;;;;x
GOD_AMITABHA;Amitabha;;;;;;;;;;;;;x
GOD_HUYEN;Huyen;;;;;;;;;;;;;x
GOD_B_MUHHAMAD;Muhhamad-Bodhisatta;;;;;;;;;;;;;x
GOD_MAHDI;Mahdi;;;;;;;;;;;;;x
MARA;Mara;;;;;;;;;;;;;x
NARAKA;Naraka;;;;;;;;;;;;;x
SHAYTAN;Shaytan;;;;;;;;;;;;;x

GOD_SAU;Sau;;;;;;;;;;;;;x
GOD_NKAU_HNU;Nkau Hnu;;;;;;;;;;;;;x
GOD_NRAU_HLI;Nrau Hli;;;;;;;;;;;;;x
GOD_XO;Xo;;;;;;;;;;;;;x
GOD_KA;Ka;;;;;;;;;;;;;x
GOD_YUA;Yua;;;;;;;;;;;;;x
GOD_TXI_YAW;Txi Yaw;;;;;;;;;;;;;x
NTWX_NYU;Ntwx Nyu;;;;;;;;;;;;;x
NYU;Nyu;;;;;;;;;;;;;x
VA;Va;;;;;;;;;;;;;x
TUA;Tua;;;;;;;;;;;;;x
TEE;Tee;;;;;;;;;;;;;x

CAO_DAI_PRIEST;Thay tu;;;;;;;;;;;;;x
HEAD_CAO_DAI;Giáo-Tông;;;;;;;;;;;;;x

B_MONK;Monks;;;;;;;;;;;;;x
SIYI;Si Yi;;;;;;;;;;;;;x

###########Vietnamese Bookmark###########
BM_TERRA_NULLIUS;The Feuding Dragons;;;;;;;;;;;;;x
BM_TERRA_NULLIUS_DESC;"The empire, long divided, must unite.\n long united, must divide.\n Thus it has ever been."\n\nSo Goes the Ancient Proverb, Long ago the Mighty Dragon Throne Ruled all of Vietnam in its great Majesty.But equally long ago the Empire has fallen to the splinter squabbles of Rival Nguyens, From the Three Ancient Capitals the Sons of the Great Dragon,Lac Long Quân, ride out once more to Unite the Throne and bring Harmony to the Empire.;;;;;;;;;;;;;x
ERA_CHAR_NAME_1;Nguyen Hoang Manh Lai;;;;;;;;;;;;;x
ERA_CHAR_INFO_1;Manh Lai, Proud Son of Thang Long, emerging from the Fractured Northern Capital of Hà Nôi, he has manage to subdue the unruly Tributes of the North, to claim the spot on the ancient throne. Holding the Ancient title of the First Emperor after the Fall, Nguyen Hoang Quang-Trung, Reviving the Honored Traditions of his beaucratic forebearers, His court holds the Old Imperial Exams and the Honored Tradition of Holding the Proceedings of the Perfume Festival, in the spirit of Shakyamuni. He Prays that he can mercifully unite the Empire of his Ancestors.;;;;;;;;;;;;;x
ERA_CHAR_NAME_2;Nguyen Minh Mac;;;;;;;;;;;;;x
ERA_CHAR_INFO_8;Minh Mac, Proud Son of Thuân Hóa, Refugee in the Old Capital of Huê, Following the Usurper Trang's March on Sài Gòn, this Southern King in service of the Lord and Jesus Christ had seeked shelter in the Cathedral of Phu Cam. In his confession, he invoked the names of Ancient Martyrs, of which his ancestors were one of many, so he can learn strength from them so that he can move once more with fiery, reclaim his ancestral rights.;;;;;;;;;;;;;x
ERA_CHAR_NAME_3;Nguyen Van Trang;;;;;;;;;;;;;x
ERA_CHAR_INFO_13;Trang, A lowly man from Gia Ðinh of great faith to the Supreme Being, Cao Ðài, with blessing from the Cuu Trùng Ðài, and his holy father, Giáo-Tông Le he marched from Tây Ninh and seized Sài Gòn, in the name of the most merciful. He dreams to one day bring all the creeds of the world under the great eye of the Supreme. To this end he plans to Unite his lost brothers and the Empire so that it can strech to the farthest known horizons of the world, and bring Balance to the Supreme's Great Plan.;;;;;;;;;;;;;x
